date,slot,price_yuan_per_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,soc_real_start_kwh,soc_real_end_kwh,plan_terminal_soc_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,emergency_purchase_kwh,planned_cost_slot_yuan,emergency_cost_slot_yuan,total_cost_slot_yuan,effective_contract_kwh,load_forecast_kwh,pv_forecast_kwh,run_label,rolling_primary_status,rolling_secondary_status,rolling_tertiary_status,rolling_primary_star,rolling_terminal_gap_star,rolling_max_violation,rolling_tertiary_throughput_star,source_time
2025-03-20,89,0.9376,0.0,1031.6857666666665,905.3272499999999,9214.207798153016,9073.809446301164,1199.9999999999998,0.0,0.0,0.0,126.35851666666656,0.0,0.0,0.0,0.0,0.0,1061.2026916666666,897.9921957113759,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,10873.38056777576,14:50:00
2025-03-20,90,0.6694,265.5239236491303,1026.1066666666666,845.4624999999999,9073.809446301164,9150.201227585381,1199.9999999999998,84.87975698246362,180.6441666666667,0.0,0.0,0.0,177.74171449072784,0.0,177.74171449072784,265.5239236491303,1041.1058333333333,848.0046520216929,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,10732.982215923908,15:00:00
2025-03-20,91,0.66,803.3209890341175,1006.5609833333333,809.2424166666666,9150.201227585381,9695.603407716088,1199.9999999999998,606.0024223674508,197.3185666666667,0.0,0.0,0.0,530.1918527625176,0.0,530.1918527625176,803.3209890341175,1029.4447,794.3994052098788,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,10656.59043463969,15:10:00
2025-03-20,92,0.7217,391.68482945611663,1009.1131499999999,760.3063833333333,9695.603407716088,9824.193664226592,1199.9999999999998,142.87806278945004,248.8067666666666,0.0,0.0,0.0,282.6789414184794,0.0,282.6789414184794,391.68482945611663,1022.6769916666667,740.7941583980646,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,10111.188254508981,15:20:00
2025-03-20,93,0.7308,433.8604698596098,1031.28,691.1374999999999,9824.193664226592,9908.539837100241,1199.9999999999998,93.71796985960975,340.14250000000004,0.0,0.0,0.0,317.06523137340287,0.0,317.06523137340287,433.8604698596098,1022.9483333333333,687.1889115862505,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9982.59799799848,15:30:00
2025-03-20,94,0.7534,533.8896352631032,1032.5620166666665,629.7797499999999,9908.539837100241,10026.536468837034,1199.9999999999998,131.10736859643657,402.7822666666666,0.0,0.0,0.0,402.2324512072219,0.0,402.2324512072219,533.8896352631032,1037.5948583333334,633.5836647744364,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9898.251825124833,15:40:00
2025-03-20,95,0.7823,595.3253589999299,1031.0229333333332,578.5704833333333,10026.536468837034,10155.12208693697,1199.9999999999998,142.87290899993002,452.4524499999999,0.0,0.0,0.0,465.72302834564516,0.0,465.72302834564516,595.3253589999299,1027.6772,579.9784179626222,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9780.255193388039,15:50:00
2025-03-20,96,0.8055,603.2086827367559,1033.3616666666667,526.0374999999999,10155.12208693697,10241.41815140005,1199.9999999999998,95.88451607008915,507.32416666666677,0.0,0.0,0.0,485.88459394445687,0.0,485.88459394445687,603.2086827367559,1002.9283333333332,526.373171150808,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9651.669575288106,16:00:00
2025-03-20,97,0.8271,574.7781751564507,1025.5623833333334,463.3008333333333,10241.41815140005,10252.683114040856,1199.9999999999998,12.516625156450573,562.2615500000002,0.0,0.0,0.0,475.3990286719004,0.0,475.3990286719004,574.7781751564507,1012.500425,477.60663073040047,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9565.373510825022,16:10:00
2025-03-20,98,0.8519,627.5018006735306,1016.9598666666667,417.89265,10252.683114040856,10278.274239647033,1199.9999999999998,28.43458400686393,599.0672166666667,0.0,0.0,0.0,534.5687839937807,0.0,534.5687839937807,627.5018006735306,1023.1614333333332,428.8400903099928,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9554.108548184218,16:20:00
2025-03-20,99,0.8791,682.0749511906106,1019.8249999999999,389.06874999999997,10278.274239647033,10324.461070718582,1199.9999999999998,51.31870119061068,630.7562499999999,0.0,0.0,0.0,599.6120895916657,0.0,599.6120895916657,682.0749511906106,1018.3958333333333,380.0735498895851,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9528.51742257804,16:30:00
2025-03-20,100,0.9024,696.8004217694067,1034.9158166666666,346.1802666666666,10324.461070718582,10331.719455311048,1199.9999999999998,8.06487176940675,688.73555,0.0,0.0,0.0,628.7927006047126,0.0,628.7927006047126,696.8004217694067,1016.2929166666667,331.30700946917744,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9482.330591506494,16:40:00
2025-03-20,101,0.9163,733.6832118763373,1031.6998333333331,288.97555,10331.719455311048,10321.67382035883,1199.9999999999998,0.0,733.6832118763373,0.0,9.041071456995837,0.0,672.2739270422878,0.0,672.2739270422878,733.6832118763373,1021.1669749999999,282.54046904876975,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9484.17837887426,16:50:00
2025-03-20,102,0.9264,790.1645581547784,1017.0316666666665,229.61875,10321.67382035883,10324.15029769813,1199.9999999999998,2.7516414881118862,787.4129166666665,0.0,0.0,0.0,732.0084466745867,0.0,732.0084466745867,790.1645581547784,1026.9191666666666,233.77392862836206,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9467.509010847538,17:00:00
2025-03-20,103,0.9462,824.3540790178708,1023.8828166666667,180.65036666666666,10324.15029769813,10303.174329940208,1199.9999999999998,0.0,824.3540790178708,0.0,18.87837098212924,0.0,780.0038295667094,0.0,780.0038295667094,824.3540790178708,1022.8041,194.81160719030174,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9498.899105042243,17:10:00
2025-03-20,104,0.9742,869.9731582142964,1012.5022333333333,138.64704999999998,10303.174329940208,10298.860968696834,1199.9999999999998,0.0,869.9731582142964,0.0,3.882025119036939,0.0,847.5278507323675,0.0,847.5278507323675,869.9731582142964,1007.2398999999998,155.8492857522414,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9486.54985977107,17:20:00
2025-03-20,105,0.9862,931.9240927680758,1004.28,99.55624999999999,10298.860968696834,10323.341277188101,1199.9999999999998,27.200342768075757,904.72375,0.0,0.0,0.0,919.0635402878763,0.0,919.0635402878763,931.9240927680758,1016.0791666666665,116.88696431418103,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9482.23649852769,17:30:00
2025-03-20,106,0.976,1030.5966346844893,1035.5736,62.48285,10323.341277188101,10375.096573404142,1199.9999999999998,57.50588468448939,973.09075,0.0,0.0,0.0,1005.8623154520616,0.0,1005.8623154520616,1030.5966346844893,1062.6250166666666,77.9246428761207,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9457.75619003642,17:40:00
2025-03-20,107,1.0742,919.5921958035741,899.02445,26.021266666666666,10375.096573404142,10417.026684627359,1199.9999999999998,46.58901247024073,873.0031833333334,0.0,0.0,0.0,987.8259367321994,0.0,987.8259367321994,919.5921958035741,943.9289249999999,38.96232143806033,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9406.00089382038,17:50:00
2025-03-20,108,1.2313,726.5908333333332,682.3533333333332,0.0,10417.026684627359,10456.840434627358,1199.9999999999998,44.237499999999955,682.3533333333332,0.0,0.0,0.0,894.6512930833333,0.0,894.6512930833333,726.5908333333332,726.3891666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,9364.070782597166,18:00:00
2025-03-20,109,1.2561,698.533075,697.9972833333333,0.0,10456.840434627358,10429.90308628564,1324.979515632263,0.0,698.533075,0.0,24.243613507546613,0.0,877.4273955075,0.0,877.4273955075,698.533075,695.059475,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,9131.860918895098,18:10:00
2025-03-20,110,1.2447,714.3597333333332,740.2377833333333,0.9295666666666667,10429.90308628564,10402.182549248602,1324.979515632263,0.0,714.3597333333332,0.0,24.948483333333343,0.0,889.1635600799998,0.0,889.1635600799998,714.3597333333332,720.9185749999999,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,9145.78944061893,18:20:00
2025-03-20,111,1.2545,699.5699999999999,709.2416666666666,0.0,10402.182549248602,10391.436252952306,1324.979515632263,0.0,699.5699999999999,0.0,9.671666666666624,0.0,877.6105649999998,0.0,877.6105649999998,699.5699999999999,715.3758333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,9104.437422100407,18:30:00
2025-03-20,112,1.2522,718.1848833333333,714.4228166666667,0.0,10391.436252952306,10394.822112952306,1324.979515632263,3.7620666666666693,714.4228166666667,0.0,0.0,0.0,899.31111091,0.0,899.31111091,718.1848833333333,721.9734916666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,9085.27199617448,18:40:00
2025-03-20,113,1.2881,595.8391838353787,745.0410666666667,0.06673333333333333,10394.822112952306,10229.116391287913,1324.979515632263,0.0,595.8391838353787,0.0,149.13514949795467,0.0,767.5004526983513,0.0,767.5004526983513,595.8391838353787,723.9703,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,9128.56176580411,18:50:00
2025-03-20,114,1.3466,0.0,763.2066666666666,0.0,10229.116391287913,9381.108983880506,1324.979515632263,0.0,0.0,0.0,763.2066666666669,0.0,0.0,0.0,0.0,0.0,715.5775,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,9068.698636732312,19:00:00
2025-03-20,115,1.3523,0.0,746.7180333333333,0.0,9381.108983880506,8551.422280176801,1324.979515632263,0.0,0.0,0.0,746.7180333333345,0.0,0.0,0.0,0.0,0.0,713.4299583333334,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,8294.664729324904,19:10:00
2025-03-20,116,1.3445,0.0,714.2603,0.0048,8551.422280176801,7757.805057954579,1324.979515632263,0.0,0.0,0.0,714.2555,0.0,0.0,0.0,0.0,0.0,713.9882749999999,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,7465.571858954534,19:20:00
2025-03-20,117,1.3483,0.0,699.4633333333333,0.0,7757.805057954579,6980.623576473097,1324.979515632263,0.0,0.0,0.0,699.4633333333331,0.0,0.0,0.0,0.0,0.0,724.4941666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,6616.330562658237,19:30:00
2025-03-20,118,1.349,0.0,721.8114,0.0,6980.623576473097,6178.610909806429,1324.979515632263,0.0,0.0,0.0,721.8114000000014,0.0,0.0,0.0,0.0,0.0,752.241325,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,5771.5270256212025,19:40:00
2025-03-20,119,1.3473,0.0,728.4913499999999,0.00034999999999999994,6178.610909806429,5369.176465361985,1324.979515632263,0.0,0.0,0.0,728.4909999999999,0.0,0.0,0.0,0.0,0.0,743.8909833333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000030670198612e-07,4935.292173769349,19:50:00
2025-03-20,120,1.3482,0.0,726.3683333333333,0.0,5369.176465361985,4562.100539436059,1324.979515632263,0.0,0.0,0.0,726.3683333333329,0.0,0.0,0.0,0.0,0.0,714.3341666666665,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,4152.6003219175,20:00:00
2025-03-20,121,1.3513,0.0,764.3365166666667,0.0,4562.100539436059,3712.837743139762,1324.979515632263,0.0,0.0,0.0,764.3365166666672,0.0,0.0,0.0,0.0,0.0,730.0081666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,3421.8096182137942,20:10:00
2025-03-20,122,1.34,0.0,753.9438166666666,0.0,3712.837743139762,2875.1223912879095,1324.979515632263,0.0,0.0,0.0,753.9438166666673,0.0,0.0,0.0,0.0,0.0,732.8160333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,2619.4974515471276,20:20:00
2025-03-20,123,1.3489,0.0,702.5616666666666,0.0,2875.1223912879095,2094.4983172138354,1324.979515632263,0.0,0.0,0.0,702.5616666666665,0.0,0.0,0.0,0.0,0.0,713.1741666666667,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,1758.1987663619439,20:30:00
2025-03-20,124,1.3952,0.0,709.3744833333333,0.0,2094.4983172138354,1306.304446843465,1324.979515632263,0.0,0.0,0.0,709.3744833333335,0.0,0.0,0.0,0.0,0.0,724.0590583333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,944.9423033989806,20:40:00
2025-03-20,125,1.2226,762.7891833333332,719.8359833333334,0.0,1306.304446843465,1344.9623268434648,1324.979515632263,42.95319999999981,719.8359833333334,0.0,0.0,0.0,932.5860555433331,0.0,932.5860555433331,762.7891833333332,746.7855416666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,156.74843302861154,20:50:00
2025-03-20,126,0.9332,780.5933333333334,709.5416666666666,0.0,1344.9623268434648,1394.0161977021685,1324.979515632263,54.50430095411514,726.0890323792182,0.0,0.0,0.0,728.4496986666667,0.0,728.4496986666667,780.5933333333334,752.0391666666667,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,118.0905530286127,21:00:00
2025-03-20,127,0.9068,741.8761999999999,715.0446833333333,0.0,1394.0161977021685,1394.0161977021685,1324.979515632263,0.0,741.8761999999999,0.0,0.0,0.0,672.73333816,0.0,672.73333816,741.8761999999999,730.3366749999999,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,69.03668216990809,21:10:00
2025-03-20,128,0.9371,721.3869666666666,736.4505999999999,0.0,1394.0161977021685,1377.278827331798,1324.979515632263,0.0,721.3869666666666,0.0,15.063633333333314,0.0,676.0117264633333,0.0,676.0117264633333,721.3869666666666,717.3826166666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000030670198612e-07,102.51142291064934,21:20:00
2025-03-20,129,0.9371,748.5975000000001,758.9333333333334,0.0,1377.278827331798,1365.7945680725388,1324.979515632263,0.0,748.5975000000001,0.0,10.335833333333312,0.0,701.5107172500001,0.0,701.5107172500001,748.5975000000001,727.0691666666667,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,108.74257105879587,21:30:00
2025-03-20,130,0.9871,712.7743909166653,754.3754666666666,0.0,1365.7945680725388,1319.5711505725374,1324.979515632263,0.0,712.7743909166653,0.0,41.601075750001314,0.0,703.5796012738404,0.0,703.5796012738404,712.7743909166653,728.5747666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,154.593200688425,21:40:00
2025-03-20,131,0.7764,655.3941083333333,666.9375333333332,0.0,1319.5711505725374,1306.7451227947597,1324.979515632263,0.0,655.3941083333333,0.0,11.543424999999957,0.0,508.84798570999993,0.0,508.84798570999993,655.3941083333333,650.204975,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,134.02183874397815,21:50:00
2025-03-20,132,0.4209,560.4133333333332,553.1566666666666,0.0,1306.7451227947597,1313.2761227947597,1324.979515632263,7.256666666666547,553.1566666666666,0.0,0.0,0.0,235.87797199999994,0.0,235.87797199999994,560.4133333333332,544.7316666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,121.19581096620004,22:00:00
2025-03-20,133,0.3859,586.1315213991766,538.9014666666667,0.0,1313.2761227947597,1355.7831720540185,1324.979515632263,47.23005473250987,538.9014666666667,0.0,0.0,0.0,226.18815410794224,0.0,226.18815410794224,586.1315213991766,544.2448583333332,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,114.664810966201,22:10:00
2025-03-20,134,0.4368,574.8878,553.3285,0.0,1355.7831720540185,1375.1865420540184,1324.979515632263,21.559300000000007,553.3285,0.0,0.0,0.0,251.11099104,0.0,251.11099104,574.8878,564.943325,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000030670198612e-07,72.15776170694153,22:20:00
2025-03-20,135,0.4198,561.9544540176998,542.64,0.0,1375.1865420540184,1376.4602246466116,1324.979515632263,1.4152028806590806,560.5392511370408,0.0,0.0,0.0,235.9084797966304,0.0,235.9084797966304,561.9544540176998,561.3791666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,52.75439170694153,22:30:00
2025-03-20,136,0.4186,599.9170527727555,524.0220999999999,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,599.9170527727555,0.0,0.0,0.0,251.12527829067545,0.0,251.12527829067545,599.9170527727555,568.2916333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.48070911434752,22:40:00
2025-03-20,137,0.4241,597.6731916666666,526.9695666666667,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,597.6731916666666,0.0,0.0,0.0,253.4732005858333,0.0,253.4732005858333,597.6731916666666,567.622875,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.48070911434888,22:50:00
2025-03-20,138,0.4237,584.6,549.4,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,584.6,0.0,0.0,0.0,247.69502000000003,0.0,247.69502000000003,584.6,564.9208333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000030670198612e-07,51.48070911434843,23:00:00
2025-03-20,139,0.4248,584.0878166666666,559.40135,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,584.0878166666666,0.0,0.0,0.0,248.12050452,0.0,248.12050452,584.0878166666666,585.1075833333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.48070891434827,23:10:00
2025-03-20,140,0.424,578.0750083333334,543.6279333333333,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,578.0750083333334,0.0,0.0,0.0,245.10380353333335,0.0,245.10380353333335,578.0750083333334,582.3503166666667,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.48070891434827,23:20:00
2025-03-20,141,0.422,579.1133333333332,544.6216666666667,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,579.1133333333332,0.0,0.0,0.0,244.38582666666662,0.0,244.38582666666662,579.1133333333332,563.0616666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.4807089143485,23:30:00
2025-03-20,142,0.424,611.742675,600.6793333333333,0.0,1376.4602246466116,1376.4602246466116,1324.979515632263,0.0,611.742675,0.0,0.0,0.0,259.3788942,0.0,259.3788942,611.742675,569.7430333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.4807089143485,23:40:00
2025-03-20,143,0.4271,564.7878499998152,540.9781833333333,0.0,1376.4602246466116,1370.5768082323557,1324.979515632263,0.0,564.7878499998152,0.0,5.295074772830339,4.6827440880355886e-08,241.22089073492106,1e-07,241.22089083492105,564.7878499998152,514.2492666666667,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,51.480708914348725,23:50:00
2025-03-20,144,0.4276,379.5082700832498,400.16666666666663,0.0,1370.5768082323557,1324.979515732263,1324.979515632263,0.0,379.5082700832498,0.0,41.037563250083366,4.677268475210477e-08,162.2777362875976,1e-07,162.2777363875976,379.5082700832498,420.5458333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1.0000007932831068e-07,45.59729250009263,0:00+1
2025-03-21,1,0.4248,1208.8636333333334,393.23795,0.0,1324.979515732263,2059.042630732263,1199.9999999999998,815.6256833333334,393.23795,0.0,0.0,0.0,513.52527144,0.0,513.52527144,1208.8636333333334,410.5867833333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,26015.00416831807,00:10:00
2025-03-21,2,0.4245,1242.2565749999999,427.63655,0.0,2059.042630732263,2792.200653232263,1199.9999999999998,814.6200249999999,427.63655,0.0,0.0,0.0,527.3379160874999,0.0,527.3379160874999,1242.2565749999999,419.24766666666665,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,25280.94105331806,00:20:00
2025-03-21,3,0.4269,1252.70710024579,429.21333333333337,0.0,2792.200653232263,3533.345043453474,1199.9999999999998,823.4937669124565,429.21333333333337,0.0,0.0,0.0,534.7806610949277,0.0,534.7806610949277,1252.70710024579,404.6658333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,24547.783030818064,00:30:00
2025-03-21,4,0.4272,419.12409999999994,419.69265,0.0,3533.345043453474,3532.7133212312515,1199.9999999999998,0.0,419.12409999999994,0.0,0.5685500000000729,0.0,179.04981551999998,0.0,179.04981551999998,419.12409999999994,394.7924083333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23807.902085041307,00:40:00
2025-03-21,5,0.4271,958.2323271778038,411.53908333333334,0.0,3532.7133212312515,4024.737240691275,1199.9999999999998,546.6932438444704,411.53908333333334,0.0,0.0,0.0,409.26102693764,0.0,409.26102693764,958.2323271778038,408.83410833333335,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23807.270362819083,00:50:00
2025-03-21,6,0.4285,426.90666666666664,408.69166666666666,0.0,4024.737240691275,4041.130740691275,1199.9999999999998,18.214999999999975,408.69166666666666,0.0,0.0,0.0,182.92950666666664,0.0,182.92950666666664,426.90666666666664,429.4425,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23309.611258173878,01:00:00
2025-03-21,7,0.4311,444.1138416666667,411.3135333333333,0.0,4041.130740691275,4070.6510181912754,1199.9999999999998,32.80030833333342,411.3135333333333,0.0,0.0,0.0,191.4574771425,0.0,191.4574771425,444.1138416666667,420.74150833333334,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23293.217758173876,01:10:00
2025-03-21,8,0.4302,428.73132499999997,424.3117333333333,0.0,4070.6510181912754,4074.628650691275,1199.9999999999998,4.41959166666669,424.3117333333333,0.0,0.0,0.0,184.440216015,0.0,184.440216015,428.73132499999997,406.2393333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23263.697480673876,01:20:00
2025-03-21,9,0.4279,420.85045392292466,438.34999999999997,0.0,4074.628650691275,4055.184710605636,1199.9999999999998,0.0,420.85045392292466,0.0,17.49954607707531,0.0,180.08190923361946,0.0,180.08190923361946,420.85045392292466,405.7208333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23298.607728345152,01:30:00
2025-03-21,10,0.4312,404.4309416666666,435.501,0.0,4055.184710605636,4020.662423568599,1199.9999999999998,0.0,404.4309416666666,0.0,31.07005833333335,0.0,174.39062204666666,0.0,174.39062204666666,404.4309416666666,418.042225,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23317.961066037293,01:40:00
2025-03-21,11,0.4333,421.794125,425.37193333333335,0.0,4020.662423568599,4016.6870809760067,1199.9999999999998,0.0,421.794125,0.0,3.577808333333337,0.0,182.7633943625,0.0,182.7633943625,421.794125,434.10158333333334,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23264.039556778036,01:50:00
2025-03-21,12,0.4311,458.48916666666673,423.615,0.0,4016.6870809760067,4048.073830976007,1199.9999999999998,34.874166666666724,423.615,0.0,0.0,0.0,197.65467975,0.0,197.65467975,458.48916666666673,443.06916666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23260.06421418544,02:00:00
2025-03-21,13,0.4293,436.79746666666654,436.5751,0.0,4048.073830976007,4048.2739609760065,1199.9999999999998,0.22236666666651672,436.5751,0.0,0.0,0.0,187.51715243999996,0.0,187.51715243999996,436.79746666666654,435.78369999999995,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23228.677464185435,02:10:00
2025-03-21,14,0.4324,407.20391666666666,439.04361666666665,0.0,4048.2739609760065,4012.896516531562,1199.9999999999998,0.0,407.20391666666666,0.0,31.839699999999993,0.0,176.07497356666667,0.0,176.07497356666667,407.20391666666666,410.53069999999997,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23291.83937122248,02:20:00
2025-03-21,15,0.4367,397.8666666666668,435.255,0.0,4012.896516531562,3971.3539239389697,1199.9999999999998,0.0,397.8666666666668,0.0,37.38833333333321,0.0,173.74837333333338,0.0,173.74837333333338,397.8666666666668,389.92083333333335,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23339.54711196322,02:30:00
2025-03-21,16,0.4348,443.94128333333333,453.35414999999995,0.0,3971.3539239389697,3960.895183198229,1199.9999999999998,0.0,443.94128333333333,0.0,9.412866666666616,0.0,193.02566999333334,0.0,193.02566999333334,443.94128333333333,404.48514166666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,0.0,0.0,1e-07,23318.922000852108,02:40:00
2025-03-21,17,0.4335,458.55503333333337,468.5789333333333,0.0,3960.895183198229,3960.895183198229,1199.9999999999998,0.0,458.55503333333337,0.0,0.0,10.023899999999912,198.78360695,21.72680324999981,220.51041019999982,458.55503333333337,427.64413333333334,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,46.30100297308131,0.0,1.000000082740371e-07,23283.37282467927,02:50:00
2025-03-21,18,0.4357,457.57583333333343,459.19333333333327,0.0,3960.895183198229,3959.097960976007,1199.9999999999998,0.0,457.57583333333343,0.0,1.6174999999998363,0.0,199.36579058333336,0.0,199.36579058333336,457.57583333333343,442.50666666666666,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,54.66469890450027,0.0,1.000000082740371e-07,23256.24832467927,03:00:00
2025-03-21,19,0.4374,445.80395324081536,430.9861833333333,0.0,3959.097960976007,3972.4339538927406,1199.9999999999998,14.817769907482045,430.9861833333333,0.0,0.0,0.0,194.99464914753264,0.0,194.99464914753264,445.80395324081536,452.5250333333333,0.0,TEST / REFERENCE ONLY,optimal,optimal,optimal,13.909461339273,0.0,1.0000000116860974e-07,23281.123088290515,03:10:00
