date,slot,price_yuan_per_kwh,grid_purchase_plan_kwh,load_actual_kwh,pv_actual_kwh,soc_real_start_kwh,soc_real_end_kwh,plan_terminal_soc_kwh,x_real_kwh,y_real_kwh,q_real_kwh,z_real_kwh,emergency_purchase_kwh,planned_cost_slot_yuan,emergency_cost_slot_yuan,total_cost_slot_yuan,effective_contract_kwh,load_forecast_kwh,pv_forecast_kwh,run_label,rolling_primary_status,rolling_secondary_status,rolling_tertiary_status,rolling_primary_star,rolling_terminal_gap_star,rolling_max_violation,rolling_tertiary_throughput_star,initial_plan_cost_real_yuan,adjustment_cost_real_yuan,settled_total_cost_yuan,source_time
2025-02-01,18,0.3772,537.5170833333335,476.94166666666666,0.0,10231.837459004242,10231.837459004242,1200.0,0.0,537.5170833333335,0.0,0.0,0.0,202.75144383333338,0.0,202.75144383333338,537.5170833333335,520.7624999999999,0.0,Q4-3 SEARCH,optimal,optimal,optimal,567.2028108160913,0.0,1e-07,30518.82833523701,202.75144383333338,0.0,202.75144383333338,03:00:00
2025-02-01,19,0.3815,513.6594916666667,483.39955,0.0,10231.837459004242,10231.837459004242,1200.0,0.0,513.6594916666667,0.0,0.0,0.0,195.96109607083335,0.0,195.96109607083335,513.6594916666667,519.826875,0.0,Q4-3 SEARCH,optimal,optimal,optimal,566.1658553655495,0.0,1e-07,30505.12303894045,195.96109607083335,0.0,195.96109607083335,03:10:00
2025-02-01,20,0.3822,504.9851458333334,486.6019166666666,0.0,10231.837459004242,10248.382365254241,1200.0,18.38322916666675,486.6019166666666,0.0,0.0,0.0,193.0053227375,0.0,193.0053227375,504.9851458333334,522.3059458333332,0.0,Q4-3 SEARCH,optimal,optimal,optimal,565.2938775874479,0.0,1e-07,30466.63237227356,193.0053227375,0.0,193.0053227375,03:20:00
2025-02-01,21,0.3962,522.6004166666665,498.84833333333336,0.0,10248.382365254241,10269.759240254241,1200.0,23.75208333333319,498.84833333333336,0.0,0.0,0.0,207.0542850833333,0.0,207.0542850833333,522.6004166666665,524.5866666666666,0.0,Q4-3 SEARCH,optimal,optimal,optimal,566.7802745173797,0.0,1.0000007932831068e-07,30445.67357713505,207.0542850833333,0.0,207.0542850833333,03:30:00
2025-02-01,22,0.3879,496.7915916666667,518.3097333333333,0.0,10269.759240254241,10245.850193957946,1200.0,0.0,496.7915916666667,0.0,21.518141666666565,0.0,192.70545840750003,0.0,192.70545840750003,496.7915916666667,511.57220833333326,0.0,Q4-3 SEARCH,optimal,optimal,optimal,567.7216564917135,0.0,1e-07,30439.26897991306,192.70545840750003,0.0,192.70545840750003,03:40:00
2025-02-01,23,0.3405,505.16741666666655,509.13346666666666,0.0,10245.850193957946,10241.443471735724,1200.0,0.0,505.16741666666655,0.0,3.9660500000001093,0.0,172.00950537499997,0.0,172.00950537499997,505.16741666666655,520.7508458333333,0.0,Q4-3 SEARCH,optimal,optimal,optimal,565.1188898874673,0.0,1e-07,30389.543535467965,172.00950537499997,0.0,172.00950537499997,03:50:00
2025-02-01,24,0.3164,544.8691666666667,483.6166666666666,0.0,10241.443471735724,10296.570721735723,1200.0,61.25250000000011,483.6166666666666,0.0,0.0,0.0,172.39660433333336,0.0,172.39660433333336,544.8691666666667,542.6191666666666,0.0,Q4-3 SEARCH,optimal,optimal,optimal,561.282582867662,0.0,1.0000007932831068e-07,30385.136813244775,172.39660433333336,0.0,172.39660433333336,04:00:00
2025-02-01,25,0.3916,530.8568416666667,491.1868,0.0,10296.570721735723,10332.273759235723,1200.0,39.67004166666669,491.1868,0.0,0.0,0.0,207.88353919666667,0.0,207.88353919666667,530.8568416666667,529.3050333333333,0.0,Q4-3 SEARCH,optimal,optimal,optimal,562.9036919730662,0.0,1e-07,30330.00956324519,207.88353919666667,0.0,207.88353919666667,04:10:00
2025-02-01,26,0.4109,520.9609333333332,504.64528333333334,0.0,10332.273759235723,10346.957844235721,1200.0,16.315649999999835,504.64528333333334,0.0,0.0,0.0,214.0628475066666,0.0,214.0628475066666,520.9609333333332,519.2568208333332,0.0,Q4-3 SEARCH,optimal,optimal,optimal,565.400531844922,0.0,1.0000007932831068e-07,30294.30652574582,214.0628475066666,0.0,214.0628475066666,04:20:00
2025-02-01,27,0.361,545.7483333333332,505.57833333333326,0.0,10346.957844235721,10383.110844235722,1200.0,40.16999999999996,505.57833333333326,0.0,0.0,0.0,197.0151483333333,0.0,197.0151483333333,545.7483333333332,530.655,0.0,Q4-3 SEARCH,optimal,optimal,optimal,564.7442151628873,0.0,1e-07,30279.62244074565,197.0151483333333,0.0,197.0151483333333,04:30:00
2025-02-01,28,0.3799,566.4918833333334,503.23096666666663,0.0,10383.110844235722,10434.997736913583,1200.0,57.65210297540227,508.8397803579311,0.0,0.0,0.0,215.21026647833335,0.0,215.21026647833335,566.4918833333334,542.9711791666666,0.0,Q4-3 SEARCH,optimal,optimal,optimal,566.2491896421578,0.0,1e-07,30243.469440746037,215.21026647833335,0.0,215.21026647833335,04:40:00
2025-02-01,29,0.4094,529.1632791666666,502.84698333333336,0.00023333333333333333,10434.997736913583,10458.682613163583,1200.0,26.316529166666555,502.84675000000004,0.0,0.0,0.0,216.6394464908333,0.0,216.6394464908333,529.1632791666666,550.9038874999999,0.0,Q4-3 SEARCH,optimal,optimal,optimal,568.3592567091467,0.0,1e-07,30143.27008510573,216.6394464908333,0.0,216.6394464908333,04:50:00
2025-02-01,30,0.4052,484.3833333333332,499.64166666666665,0.0,10458.682613163583,10441.728909459878,1200.0,0.0,484.3833333333332,0.0,15.25833333333344,0.0,196.27212666666662,0.0,196.27212666666662,484.3833333333332,553.7533333333332,0.0,Q4-3 SEARCH,optimal,optimal,optimal,568.2649549530781,0.0,1e-07,29999.33706070756,196.27212666666662,0.0,196.27212666666662,05:00:00
2025-02-01,31,0.3896,534.3841083333333,488.78358333333335,0.0,10441.728909459878,10482.769381959879,1200.0,45.60052499999995,488.78358333333335,0.0,0.0,0.0,208.19604860666666,0.0,208.19604860666666,534.3841083333333,552.5619666666666,0.0,Q4-3 SEARCH,optimal,optimal,optimal,568.1825748198623,0.0,1e-07,29941.98811626309,208.19604860666666,0.0,208.19604860666666,05:10:00
2025-02-01,32,0.3908,563.1746791666667,498.51875,0.0033166666666666665,10482.769381959879,10540.96270320988,1200.0,64.65924583333333,498.51543333333336,0.0,0.0,0.0,220.08866461833333,0.0,220.08866461833333,563.1746791666667,553.7675875,0.0,Q4-3 SEARCH,optimal,optimal,optimal,567.8974456183477,0.0,1e-07,29900.947643763022,220.08866461833333,0.0,220.08866461833333,05:20:00
2025-02-01,33,0.3821,544.5441666666668,529.2233333333334,0.0,10540.96270320988,10554.75145320988,1200.0,15.32083333333344,529.2233333333334,0.0,0.0,0.0,208.07032608333338,0.0,208.07032608333338,544.5441666666668,559.1795833333333,0.0,Q4-3 SEARCH,optimal,optimal,optimal,566.7013593383755,0.0,1e-07,29810.231174364573,208.07032608333338,0.0,208.07032608333338,05:30:00
2025-02-01,34,0.3475,564.3407583333334,547.4103166666666,0.0,10554.75145320988,10569.98885070988,1200.0,16.930441666666752,547.4103166666666,0.0,0.0,0.0,196.10841352083332,0.0,196.10841352083332,564.3407583333334,563.3611374999999,0.0,Q4-3 SEARCH,optimal,optimal,optimal,565.9309316183688,0.0,1e-07,29796.44242436438,196.10841352083332,0.0,196.10841352083332,05:40:00
2025-02-01,35,0.5182,0.0,531.2274,0.04623333333333333,10569.98885070988,9979.787554413584,1200.0,0.0,0.0,0.0,531.1811666666666,0.0,0.0,0.0,0.0,0.0,556.6571666666666,0.0,Q4-3 SEARCH,optimal,optimal,optimal,566.2116093704442,0.0,1e-07,29724.591693531118,0.0,0.0,0.0,05:50:00
2025-02-01,36,0.8102,0.0,510.98333333333335,0.0,9979.787554413584,9412.028295154325,1200.0,0.0,0.0,0.0,510.9833333333336,0.0,0.0,0.0,0.0,0.0,548.2591666666666,0.0,Q4-3 SEARCH,optimal,optimal,optimal,567.8276830547297,0.0,1e-07,29051.555212050047,0.0,0.0,0.0,06:00:00
2025-02-01,37,0.8756,0.0,535.1871833333332,0.0,9412.028295154325,8817.375869228397,1200.0,0.0,0.0,0.0,535.1871833333344,0.0,0.0,0.0,0.0,0.0,556.5887666666666,9.688786732856965,Q4-3 SEARCH,optimal,optimal,optimal,564.3514864474067,0.0,1e-07,28583.30818259537,0.0,0.0,0.0,06:10:00
2025-02-01,38,0.818,0.0,533.9993499999999,0.6440166666666667,8817.375869228397,8224.75883219136,1200.0,0.0,0.0,0.0,533.3553333333333,0.0,0.0,0.0,0.0,0.0,558.9440583333333,19.37757346571393,Q4-3 SEARCH,optimal,optimal,optimal,566.2285693736393,0.0,1e-07,27974.853197704833,0.0,0.0,0.0,06:20:00
2025-02-01,39,0.7708,0.0,504.52,0.0,8224.75883219136,7664.1810544135815,1200.0,0.0,0.0,0.0,504.52000000000135,0.0,0.0,0.0,0.0,0.0,551.6529166666667,29.066360198570898,Q4-3 SEARCH,optimal,optimal,optimal,565.798374120118,0.0,1e-07,27342.088257405256,0.0,0.0,0.0,06:30:00
2025-02-01,40,0.7715,0.0,519.5536833333333,0.0,7664.1810544135815,7086.899184043211,1200.0,0.0,0.0,0.0,519.5536833333335,0.0,0.0,0.0,0.0,0.0,558.5394708333333,38.75514693142786,Q4-3 SEARCH,optimal,optimal,optimal,565.6006944242957,0.0,1e-07,26780.997945030602,0.0,0.0,0.0,06:40:00
2025-02-01,41,0.8181,0.0,566.415,14.934916666666666,7086.899184043211,6474.143535895063,1200.0,0.0,0.0,0.0,551.4800833333333,0.0,0.0,0.0,0.0,0.0,593.8879541666666,48.44393366428483,Q4-3 SEARCH,optimal,optimal,optimal,566.4445412332436,0.0,1e-07,26217.129547618104,0.0,0.0,0.0,06:50:00
2025-02-01,42,0.8678,0.0,608.7916666666666,56.75,6474.143535895063,5860.763906265433,1200.0,0.0,0.0,0.0,552.0416666666666,0.0,0.0,0.0,0.0,0.0,637.1875,58.132720397141796,Q4-3 SEARCH,optimal,optimal,optimal,567.8770103870929,0.0,1e-07,25544.34475961211,0.0,0.0,0.0,07:00:00
2025-02-01,43,0.864,0.0,617.2140499999999,102.656,5860.763906265433,5289.032739598767,1200.0,0.0,0.0,0.0,514.5580499999999,0.0,0.0,0.0,0.0,0.0,649.5454916666666,105.78871744463589,Q4-3 SEARCH,optimal,optimal,optimal,569.4421533063609,0.0,1e-07,24866.07907615613,0.0,0.0,0.0,07:10:00
2025-02-01,44,0.8237,0.0,595.3964666666666,147.48791666666665,5289.032739598767,4791.356572932101,1200.0,0.0,0.0,0.0,447.90854999999993,0.0,0.0,0.0,0.0,0.0,646.2371125,153.44471449213,Q4-3 SEARCH,optimal,optimal,optimal,569.983645513912,0.0,1e-07,24194.606025027664,0.0,0.0,0.0,07:20:00
2025-02-01,45,0.7654,0.0,579.5366666666666,190.11249999999998,4791.356572932101,4358.663054413582,1200.0,0.0,0.0,0.0,389.4241666666667,0.0,0.0,0.0,0.0,0.0,641.69875,201.10071153962411,Q4-3 SEARCH,optimal,optimal,optimal,569.3571360926732,0.0,1e-07,23583.210143263714,0.0,0.0,0.0,07:30:00
2025-02-01,46,0.7258,0.0,609.0003666666667,231.34661666666665,4358.663054413582,3939.0477766358044,1200.0,0.0,0.0,0.0,377.65375,0.0,0.0,0.0,0.0,0.0,636.5728708333332,248.75670858711817,Q4-3 SEARCH,optimal,optimal,optimal,569.2346087873748,0.0,1e-07,23127.93348642024,0.0,0.0,0.0,07:40:00
2025-02-01,47,0.8697,0.0,640.2366833333333,279.07533333333333,3939.0477766358044,3537.757387746916,1200.0,0.0,0.0,0.0,361.16134999999997,0.0,0.0,0.0,0.0,0.0,634.9578708333333,296.4127056346123,Q4-3 SEARCH,optimal,optimal,optimal,570.0735894553408,0.0,1e-07,22758.57639708995,0.0,0.0,0.0,07:50:00
2025-02-01,48,1.0783,0.0,633.9416666666666,334.01874999999995,3537.757387746916,3204.5097025617306,1200.0,0.0,0.0,0.0,299.92291666666665,0.0,0.0,0.0,0.0,0.0,635.1125,344.0687026821064,Q4-3 SEARCH,optimal,optimal,optimal,571.082355055713,0.0,1e-07,22377.017384531915,0.0,0.0,0.0,08:00:00
2025-02-01,49,1.0448,0.0,590.91065,388.6844166666666,3204.5097025617306,2979.8138877469155,1200.0,0.0,0.0,0.0,202.22623333333343,0.0,0.0,0.0,0.0,0.0,632.3002,394.34117593740405,Q4-3 SEARCH,optimal,optimal,optimal,571.3241383928627,0.0,1e-07,21964.363497726208,0.0,0.0,0.0,08:10:00
2025-02-01,50,0.9667,0.0,568.5581666666667,438.7655666666667,2979.8138877469155,2835.5998877469156,1200.0,0.0,0.0,0.0,129.7926,0.0,0.0,0.0,0.0,0.0,636.4029499999999,444.61364919270164,Q4-3 SEARCH,optimal,optimal,optimal,571.2989845546916,0.0,1e-07,21601.897236672943,0.0,0.0,0.0,08:20:00
2025-02-01,51,0.9429,0.0,574.2283333333332,487.94374999999997,2835.5998877469156,2739.7281284876562,1200.0,0.0,0.0,0.0,86.28458333333327,0.0,0.0,0.0,0.0,0.0,641.4108333333334,494.88612244799924,Q4-3 SEARCH,optimal,optimal,optimal,571.273991611911,0.0,1e-07,21323.816286557383,0.0,0.0,0.0,08:30:00
2025-02-01,52,0.893,0.0,577.8523166666666,541.8831666666666,2739.7281284876562,2699.762406265434,1200.0,0.0,0.0,0.0,35.96915000000001,0.0,0.0,0.0,0.0,0.0,636.7007791666665,545.1585957032969,Q4-3 SEARCH,optimal,optimal,optimal,570.4742971793584,0.0,1e-07,21104.44889737933,0.0,0.0,0.0,08:40:00
2025-02-01,53,0.9266,0.0,649.0800333333333,586.6261,2699.762406265434,2630.369147006175,1200.0,0.0,0.0,0.0,62.45393333333334,0.0,0.0,0.0,0.0,0.0,668.6288625,595.4310689585946,Q4-3 SEARCH,optimal,optimal,optimal,570.3608068301379,0.0,1.0000007932831068e-07,21040.607930250255,0.0,0.0,0.0,08:50:00
2025-02-01,54,0.9995,0.0,737.1266666666667,621.9499999999999,2630.369147006175,2502.395072932101,1200.0,0.0,0.0,0.0,115.17666666666673,0.0,0.0,0.0,0.0,0.0,728.4895833333334,645.7035422138922,Q4-3 SEARCH,optimal,optimal,optimal,571.3834151416844,0.0,1e-07,21043.193838873965,0.0,0.0,0.0,09:00:00
2025-02-01,55,0.9415,0.0,711.2534166666666,665.4293,2502.395072932101,2451.479387746916,1200.0,0.0,0.0,0.0,45.824116666666555,0.0,0.0,0.0,0.0,0.0,753.6153749999999,700.6300349612186,Q4-3 SEARCH,optimal,optimal,optimal,571.0984687789277,0.0,1e-07,20899.305935084012,0.0,0.0,0.0,09:10:00
2025-02-01,56,0.8825,0.0,698.3616999999999,729.7221999999999,2451.479387746916,2479.703837746916,1200.0,0.0,0.0,31.360500000000002,0.0,0.0,0.0,0.0,0.0,0.0,744.1545083333333,755.5565277085448,Q4-3 SEARCH,optimal,optimal,optimal,570.2187414512329,0.0,1.0000007932831068e-07,20848.390249898614,0.0,0.0,0.0,09:20:00
2025-02-01,57,0.8929,0.0,736.3866666666665,798.0874999999999,2479.703837746916,2535.234587746916,1200.0,0.0,0.0,61.70083333333332,0.0,0.0,0.0,0.0,0.0,0.0,729.8283333333333,810.483020455871,Q4-3 SEARCH,optimal,optimal,optimal,570.4834737277916,0.0,1.0000007932831068e-07,20820.165799898678,0.0,0.0,0.0,09:30:00
2025-02-01,58,0.9059,0.0,733.2125666666667,838.3206833333334,2535.234587746916,2629.831892746916,1200.0,0.0,0.0,105.10811666666666,0.0,0.0,0.0,0.0,0.0,0.0,739.0130416666666,865.4095132031974,Q4-3 SEARCH,optimal,optimal,optimal,571.3818663351149,0.0,1e-07,20764.635049898898,0.0,0.0,0.0,09:40:00
2025-02-01,59,0.8581,0.0,697.1223666666666,867.3196166666667,2629.831892746916,2783.009417746916,1200.0,0.0,0.0,170.19725000000005,0.0,0.0,0.0,0.0,0.0,0.0,743.6516041666666,920.3360059505237,Q4-3 SEARCH,optimal,optimal,optimal,569.9962381558324,0.0,1e-07,20670.037744898556,0.0,0.0,0.0,09:50:00
2025-02-01,60,0.8084,0.0,678.5883333333334,894.01875,2783.009417746916,2976.8967927469157,1200.0,0.0,0.0,215.4304166666666,0.0,0.0,0.0,0.0,0.0,0.0,732.5604166666667,975.2624986978501,Q4-3 SEARCH,optimal,optimal,optimal,565.8523336013084,0.0,1e-07,20516.860219897535,0.0,0.0,0.0,10:00:00
2025-02-01,61,0.8605,0.0,711.4322,911.8498333333333,2976.8967927469157,3157.2726627469156,1200.0,0.0,0.0,200.41763333333336,0.0,0.0,0.0,0.0,0.0,0.0,723.4847541666666,1004.1748046981572,Q4-3 SEARCH,optimal,optimal,optimal,562.8328207373947,0.0,1e-07,20322.972844896787,0.0,0.0,0.0,10:10:00
2025-02-01,62,0.8292,0.0,706.70705,933.6272333333333,3157.2726627469156,3361.5008277469155,1200.0,0.0,0.0,226.92018333333328,0.0,0.0,0.0,0.0,0.0,0.0,724.8514749999999,1033.0871106984644,Q4-3 SEARCH,optimal,optimal,optimal,560.2650033061288,0.0,1e-07,20142.59697489614,0.0,0.0,0.0,10:20:00
2025-02-01,63,0.7446,0.0,666.9933333333333,959.21875,3361.5008277469155,3624.5037027469157,1200.0,0.0,0.0,292.22541666666666,0.0,0.0,0.0,0.0,0.0,0.0,730.3295833333333,1061.9994166987713,Q4-3 SEARCH,optimal,optimal,optimal,556.5089831078111,0.0,1e-07,19938.368809895182,0.0,0.0,0.0,10:30:00
2025-02-01,64,0.7982,0.0,678.7204333333333,979.8081666666667,3624.5037027469157,3895.4826627469156,1200.0,0.0,0.0,301.0877333333334,0.0,0.0,0.0,0.0,0.0,0.0,725.7677833333332,1090.9117226990786,Q4-3 SEARCH,optimal,optimal,optimal,553.1832459506212,0.0,1e-07,19675.36593489433,0.0,0.0,0.0,10:40:00
2025-02-01,65,0.6917,0.0,678.1305,1021.3479,3895.4826627469156,4204.378322746916,1200.0,0.0,0.0,343.2174,0.0,0.0,0.0,0.0,0.0,0.0,714.3607249999999,1119.8240286993857,Q4-3 SEARCH,optimal,optimal,optimal,551.6906890865937,0.0,1e-07,19404.38697489394,0.0,0.0,0.0,10:50:00
2025-02-01,66,0.438,0.0,652.925,1060.2749999999999,4204.378322746916,4570.9933227469155,1200.0,0.0,0.0,407.3499999999999,0.0,0.0,0.0,0.0,0.0,0.0,710.19625,1148.736334699693,Q4-3 SEARCH,optimal,optimal,optimal,551.7474351921295,0.0,1e-07,19095.491314893956,0.0,0.0,0.0,11:00:00
2025-02-01,67,0.3671,0.0,657.69435,1046.1778166666666,4570.9933227469155,4920.628442746915,1200.0,0.0,0.0,388.4834666666666,0.0,0.0,0.0,0.0,0.0,0.0,722.2226708333333,1148.4418812359875,Q4-3 SEARCH,optimal,optimal,optimal,551.5336608138302,0.0,1e-07,18728.8763148939,0.0,0.0,0.0,11:10:00
2025-02-01,68,0.3419,0.0,656.1017166666666,1051.3417833333333,4920.628442746915,5276.344502746915,1200.0,0.0,0.0,395.24006666666673,0.0,0.0,0.0,0.0,0.0,0.0,715.6271458333333,1148.1474277722823,Q4-3 SEARCH,optimal,optimal,optimal,550.2706437114397,0.0,1.0000007932831068e-07,18379.24119489357,0.0,0.0,0.0,11:20:00
2025-02-01,69,0.308,0.0,654.535,1099.0625,5276.344502746915,5676.419252746915,1200.0,0.0,0.0,444.52750000000003,0.0,0.0,0.0,0.0,0.0,0.0,701.2904166666666,1147.852974308577,Q4-3 SEARCH,optimal,optimal,optimal,548.6956082898848,0.0,1e-07,18023.525134893156,0.0,0.0,0.0,11:30:00
2025-02-01,70,0.3563,0.0,692.20855,1136.31565,5676.419252746915,6076.115642746915,1200.0,0.0,0.0,444.10710000000006,0.0,0.0,0.0,0.0,0.0,0.0,722.6393833333332,1147.5585208448715,Q4-3 SEARCH,optimal,optimal,optimal,548.1274827216488,0.0,1e-07,17623.450384893004,0.0,0.0,0.0,11:40:00
2025-02-01,71,0.3499,0.0,680.1494833333334,1128.4168166666666,6076.115642746915,6479.556242746915,1200.0,0.0,0.0,448.2673333333332,0.0,0.0,0.0,0.0,0.0,0.0,729.0613333333333,1147.2640673811661,Q4-3 SEARCH,optimal,optimal,optimal,547.5654739433108,0.0,1e-07,17223.753994892857,0.0,0.0,0.0,11:50:00
